用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
ChiakiMinami,男,请清理掉流浪猫,,1级评论,6,1,2024-06-08 22:27:06
两份9号套餐,保密,捕杀又不是虐杀，没什么问题,,1级评论,6,1,2024-06-08 20:16:12
老王人生游戏,保密,支持 解脱流浪猫[呲牙],,1级评论,6,1,2024-06-08 13:05:45
奥尔德里奇-汤普森,保密,尽量不要蹭这种热度。虐猫这个事情很杂，那些专业的mcn都把握不住,,1级评论,5,1,2024-06-08 04:40:24
肉食解剖爱好者,男,"选择你的技能：
1慈悲为怀：流浪猫也是生命啊🤧😇🙏🏻
2移花接木：今天射猫😭😸明天就敢射人😡😱
3运筹帷幄：射杀流浪猫的人都是潜在的杀人犯
4净世白莲：流浪猫😺招你惹你了非要射她😰
5借刀杀人：警惕杰克辣条势力复苏😤😤😱
6围魏救赵:   虐待流浪猫的生活一定不如意吧🥵
7百善孝先：流浪猫是我爹妈🥰你们都不准碰😭",奥尔德里奇-汤普森,2级评论,5,0,2024-06-12 11:52:17
水無月_時雨,保密,先生千古,,1级评论,6,1,2024-06-04 17:24:43
顾菌,男,小猫觉得不舒服会自己走开的[呲牙],,1级评论,6,1,2024-06-03 01:00:29
请输入新心昵称,保密,很好的继承了原始狩猎文化,,1级评论,6,1,2024-06-01 19:52:06
人畜无害大狗狗,男,差不多得了，猫的反应是猫的七倍，如果猫咪觉得不舒服了自己会走开[doge],,1级评论,5,1,2024-06-01 16:42:06
Lapsas,保密,轩辕箭满弓拉，我们的英雄小哪吒,,1级评论,6,1,2024-05-31 09:02:33
尾声与零,女,hero[给心心],,1级评论,5,1,2024-05-31 01:49:25
无用阶层,保密,他是真正的hero[大哭][大哭][大哭],,1级评论,5,1,2024-05-31 00:03:18
罗罗罗罗叔,保密,垃圾有没有天收不知道，反正被传奇弓箭手收了[给心心],,1级评论,6,1,2024-05-30 12:52:36
bili_3493261947701561,保密,深圳韦鲁斯一直是我追逐的楷模，可惜买不起复合弓，只能用传统弓将就一下,,1级评论,3,1,2024-05-30 08:54:09
玄奘洗头用海飞丝,保密,哈基米的反应速度是复合弓的七倍，它觉得不舒服自己会死,,1级评论,6,1,2024-05-29 13:18:49
boss司,男,四个花色，杀，吾虽年迈箭矢犹锋，无双万军取首。,,1级评论,5,1,2024-05-29 06:41:11
当初的游客,男,不是，小区复合弓？这比猫那B事还严重,,1级评论,6,1,2024-05-29 04:35:22
似安逸丫,保密,复合弓又不是枪[抠鼻]运动器械罢了不属于管制物品,当初的游客,2级评论,3,2,2024-05-29 07:17:24
当初的游客,男,回复 @似安逸丫 :不是管制问题。是安全问题这好比有人在小区拿刀在跳舞,当初的游客,2级评论,6,0,2024-05-29 13:12:44
橘色超重猫,保密,和弩哥射丧尸手法一样准,,1级评论,4,1,2024-05-26 12:30:08
黄金精神伴我一生,男,@合肥射箭精英邀请赛 赶紧收了这个人，他射的准[笑哭],,1级评论,5,1,2024-05-25 14:34:07
天國の道芬,保密,小伙做的好,,1级评论,6,1,2024-05-23 13:46:17
非吾族类其心必异,保密,这妥妥的现代李广啊,,1级评论,3,1,2024-05-20 14:26:33
俄罗斯盒专家,保密,没啥毛病啊，流浪猫拿箭射杀又没虐杀[笑哭],,1级评论,6,1,2024-05-13 20:41:04
七濑七海P,保密,致敬传奇acher金闪闪,,1级评论,5,1,2024-05-08 01:18:39
鸣瓢_,保密,你又是？,,1级评论,5,1,2024-05-07 14:39:45
网友吉顺口,男,“雷电将军三命”[给心心][给心心],,1级评论,6,1,2024-05-07 08:52:50
不和狗互动,保密,键帽将知道，什么叫残忍,,1级评论,6,1,2024-05-07 07:23:50
420號人類機體駕駛員,男,支持控制流浪猫数量,,1级评论,6,1,2024-05-05 19:55:52
人民企业家莉丽丝,保密,致敬传奇哈基米猎手蓝老头,,1级评论,4,1,2024-05-04 17:11:22
傲慢的狄恩,保密,英雄致敬,,1级评论,6,1,2024-05-04 14:29:52
氢氧化铜official,保密,致敬传奇复合弓,,1级评论,4,1,2024-05-04 11:55:13
燃烧拳击手,男,箭矢充足，尽管取用！,,1级评论,6,1,2024-04-30 20:41:49
小袁IhFke,保密,大神啊[保佑],,1级评论,6,1,2024-04-29 02:30:37
皓月云梦,男,回复 @愛貓人士貓貓妹 :幽默,小袁IhFke,2级评论,6,0,2024-04-30 14:23:55
棘背龙大王,保密,精德猫校兹,,1级评论,4,1,2024-04-26 21:49:37
芝士l雪l豹,男,呱！！！弓弦拉动，60磅匹力量，哈基米爆破箭！！！,,1级评论,6,1,2024-04-26 20:36:23
牢副冷门信仰手法玩家,保密,亲射虎看孙郎，太帅了,,1级评论,6,1,2024-04-24 09:06:19
Juristudent,保密,我盘子里的牛排怎么变成布洛芬了？,,1级评论,6,1,2024-04-24 00:48:13
若叶睦鸡卡,保密,你也想爱了？,,1级评论,6,1,2024-04-22 22:31:02
粪瓢,男,喜欢就去领养，不要投喂,,1级评论,6,1,2024-04-22 14:45:03
168同学のsensei,男,"伝説の射手の後羿に敬意を表します
전설의 사수에게 경의를 표하다
เพื่อเป็นเกียรติแก่นักแม่นปืนในตํานาน
Hommage an den legendären Schütze
Homenaje al legendario tirador
Pay tribute to legendary shooter Hou Yi",,1级评论,5,1,2024-04-20 00:13:55
雀逗的巢比,男,小李广,,1级评论,6,1,2024-04-19 18:45:10
_6_6_6_,男,致敬传奇暗裔惩戒之箭,,1级评论,6,1,2024-04-18 12:30:54
帛之钢戬之呈,保密,先不说野猫发情哭天喊地半夜搁那嚎，等看到野猫霍霍野鸟和其他小动物幼崽的时候就知道这玩意危害性多大了。,,1级评论,6,1,2024-04-16 18:51:44
四月四五月五,男,传奇射手卫宫士郎,,1级评论,6,1,2024-04-15 12:36:22
耄耋生气,男,致敬传奇弓箭手,,1级评论,5,1,2024-04-11 13:11:50
池贷第一深情,保密,射杀太恶劣了，还是用耗子药吧[笑哭],,1级评论,4,1,2024-04-11 08:08:29
cc235711,保密,爽了[星星眼],,1级评论,4,1,2024-04-06 00:38:11
账号已注销,保密,BV1Gf4y1H71C,,1级评论,0,1,2024-04-04 17:00:12
云云疯狂,保密,致敬传奇武器复合弓,,1级评论,5,1,2024-04-04 04:31:41
海绵宝宝和风儿,男,致敬传奇ad韦鲁斯,,1级评论,6,1,2024-03-31 12:21:50
老艾的Nismo,男,你这回成小丑了🤣,,1级评论,6,1,2024-03-31 09:46:08
莫道丁真-只眼,男,自古英雄出少年啊,,1级评论,6,1,2024-03-29 23:13:01
老王好帅啊,女,好急[呲牙],,1级评论,6,1,2024-03-29 22:13:23
像素蜘蛛娘,男,确实不能用弓应该用铁弹弓钢弹,,1级评论,6,1,2024-03-29 22:03:46
嗦斯---,保密,国服后羿,,1级评论,5,1,2024-03-29 20:41:41
账号已注销,保密,致敬大英雄,,1级评论,0,1,2024-03-29 19:56:39
世界尽头还有我,男,不该用弓射，射到人太危险,,1级评论,6,1,2024-03-29 19:24:38
bili_1640122108,男,哈基米大旋风！！！,,1级评论,5,1,2024-03-29 19:06:33
DocChampion,男,什么自我介绍,,1级评论,6,1,2024-03-28 14:58:26
大风天气注意,男,中！,,1级评论,6,1,2024-03-28 12:38:23
烎某人,男,复合弓太危险了，感觉用投石器最好，不怎么违法，但那玩意难练的很,,1级评论,6,1,2024-03-27 09:53:04
苍业,男,矢贯金石，劲冠三军！,,1级评论,6,1,2024-03-27 04:58:48
周撅伦控,男,烈矢杀敌，盖无虚发,苍业,2级评论,5,0,2024-05-07 07:40:43
姜子牙疼的垂钓,男,吾虽年迈，箭矢犹锋！,苍业,2级评论,6,0,2024-03-28 13:29:26
清水溯月,女,从维鲁斯视角看多半是红温了直接开始Q悠米，哈基米天天在社区里硅胶，这不得教他们什么是痛苦[吃瓜],,1级评论,6,1,2024-03-27 02:27:49
雷莹术士,女,英雄中的英雄👍👍👍,,1级评论,2,1,2024-03-26 05:49:45
账号已注销,保密,狗雄中的狗雄🤮🤮🤮,雷莹术士,2级评论,0,0,2024-04-30 15:31:02
戴犬之双喜,保密,这人应该丢感冒药在周边就行了,,1级评论,4,1,2024-03-26 02:56:46
゚゙开拓者,保密,英雄！,,1级评论,6,1,2024-03-25 23:41:40
弱鼠,保密,英雄！,,1级评论,6,1,2024-03-24 16:58:37
账号已注销,保密,英雄？狗熊！,弱鼠,2级评论,0,0,2024-04-30 15:33:29
这是最骚的233,男,用弓箭确实太危险了，容易误伤路人,,1级评论,6,1,2024-03-24 16:08:14
理塘上的猫,保密,好心办了好事,,1级评论,5,1,2024-03-23 14:09:50
账号已注销,保密,壞心办了惡事,理塘上的猫,2级评论,0,0,2024-04-30 15:34:43
SUSB,男,运营这账号的是什么废物,,1级评论,6,1,2024-03-23 11:20:06
账号已注销,保密,这账号的是什么废物魯蛇,SUSB,2级评论,0,0,2024-04-30 15:35:34
好名字都被取了---555,保密,致敬传奇武将谋黄忠,,1级评论,5,1,2024-03-23 04:38:57
Aaa无敌猴子大王66,保密,传奇射手韦鲁斯,,1级评论,5,1,2024-03-17 20:51:48
Khacer,女,射箭精英[支持],,1级评论,5,1,2024-03-16 10:34:19
米分糹工之王,保密,你不是会显化吗，快点作法救救你主子呀[大哭][大哭][大哭]@哈玛尼煎饼摊,,1级评论,5,1,2024-03-16 09:44:27
敏锐的小仙鹿,女,回复 @三分钟热度的二炎 :别艾特我,米分糹工之王,2级评论,4,0,2024-03-22 23:38:56
三分钟热度的二炎,保密,@敏锐的小仙鹿 队友呢就一下啊,米分糹工之王,2级评论,6,0,2024-03-17 16:38:54
lianglk777,男,小脑缺氧，谁教你这样打码的？,,1级评论,6,1,2024-03-11 21:29:21
账号已注销,保密,小脑缺氧，谁教你支持虐貓者的？,lianglk777,2级评论,0,0,2024-04-30 15:41:13
飞檐走壁蒋老登,保密,致敬传奇超级英雄鹰眼,,1级评论,5,1,2024-03-11 18:01:55
_JuPiTEr7_,男,致敬传奇武器复合弓,,1级评论,6,1,2024-03-10 10:19:26
八嘎鹏,男,支持对流浪猫、散养猫安乐死,,1级评论,6,1,2024-03-10 09:00:10
AcIFun弹幕视频网,保密,致敬英雄[抱拳],,1级评论,6,1,2024-03-08 21:13:05
汉诺威的艾什菌,男,笑点解析:合肥射箭精英邀请赛,,1级评论,6,1,2024-03-08 19:48:30
芝士狐狸maschefung,男,sir，i salute you,,1级评论,6,1,2024-03-08 17:27:07
facehead,女,鄙人，关你什么事？想吃复合弓？,,1级评论,6,1,2024-03-07 09:22:21
廣町娜娜米,女,国服sova雷击箭line up清刷怪笼教学,,1级评论,5,1,2024-03-07 00:47:30
Hairhairhair,男,小区流浪猫数量多且烦人[微笑]，车停在小区猫抓痕啊数不胜数，猫屎拉车头上🌚，不说人为杀野猫的，有些猫爬在路中间车过来都不带闪躲的。每天不死个一两只都觉正常。,,1级评论,5,1,2024-03-06 23:43:52
尾声与零,女,真的吗，哥！大善人,,1级评论,5,1,2024-03-06 02:01:27
㜅媮别急,女,活圣人,,1级评论,4,1,2024-03-04 14:10:13
网友真順白,保密,直接传奇神话人物后羿[笑哭],,1级评论,6,1,2024-03-04 10:52:47
账号已注销,保密,射箭精英,,1级评论,0,1,2024-02-27 23:09:10
Su1ren,保密,吾虽年迈，箭矢犹锋,,1级评论,6,1,2024-02-26 21:01:00
beyerK800s,男,根据国际自然保护联盟（IUCN）的定义，流浪猫是公认的，有红色警告的，最危险的入侵物种之一 。流浪猫在城市生态链里没有天敌，完全是人为因素造成的，流浪猫的繁殖数量无法通过原有的生态进行自动调节，所以对原有的生态平衡和其他物种会有灾难性的后果。流浪猫在世界范围内至少造成63个种群灭绝。根据《关于猫爪热预防控制工作的通知》第五条，五、凡未经免疫、无标（记）牌的猫，一律视为野猫。公安人员、民兵及广大群众均有权捕杀。,,1级评论,5,1,2024-02-26 20:09:17
噬雲碎星,男,省流：钩式视频,,1级评论,4,1,2024-02-26 17:37:06
待着此地不走动,保密,感觉最大的问题已经不在于他是否在伤害流浪猫了，在公共场合拿着弓箭这种杀伤性利器，还是那种能伤害到猫这种中小型生物的弓箭，确定这行为没有违反公共安全相关的法律法规？,,1级评论,6,1,2024-02-26 16:16:07
夹心阿狸,保密,回复 @待着此地不走动 :所以最后的结果是男子仅仅弓被没收了,待着此地不走动,2级评论,6,2,2024-03-21 18:20:21
昨夜是谁敲打着你的床,保密,回复 @待着此地不走动 :这件事的始末是拿弓箭男子家人被流浪猫抓伤，男子为报复捕杀小区内流浪猫。是拍视频男子想网暴别人。一个是为人民安全服务，一个是为自己喜欢动物网暴同类。,待着此地不走动,2级评论,5,2,2024-03-12 08:12:09
喜欢交友的许雨涵,女,很喜欢三国杀黄忠的技能 烈弓,,1级评论,6,1,2024-02-26 14:34:39
成精的生可乐,保密,致敬传奇神射手,,1级评论,5,1,2024-02-25 13:47:40
来自神圣泰拉的大角鼠,保密,致敬传奇马弓手关羽,,1级评论,6,1,2024-02-25 12:09:48
世界尽头还有我,男,错在用弓箭了，这东西不小心容易伤到人,,1级评论,6,1,2024-02-25 11:38:07
Anomi_unofficial,保密,知道视频里的这个孩子的爷爷被野猫刀成了轻伤进了医院后，我觉得这么做还是差点劲,,1级评论,6,1,2024-02-25 02:55:26
热心市民嗯冲,保密,致敬传奇选手高德伟,,1级评论,6,1,2024-02-23 23:03:02
账号已注销,保密,致敬传奇复合弓,,1级评论,0,1,2024-02-23 20:59:57
应该去牙医那儿看眼睛,保密,附魔反曲弓,,1级评论,5,1,2024-02-23 19:39:11
A-少女乐队吉他手强尼,男,都少说两句吧，这位英雄杀了拍视频的猫碟，让它在网络上发泄一下吧,,1级评论,6,1,2024-02-23 17:43:49
可她与星辰皆逝,保密,韦鲁斯,,1级评论,4,1,2024-02-22 19:53:45
amigo-1,保密,好！前年穿拖鞋下楼扔垃圾，不知道哪来的野猫挠了我一下，事后处理老麻烦了,,1级评论,5,1,2024-02-22 17:43:26
请输入新昵称0153,保密,弓箭射杀又不是折磨，看不惯可以组织人把猫送进救助站,,1级评论,5,1,2024-02-19 14:28:08
--刃舞--,男,杀猫还射箭？射到人怎么办？[吃瓜],,1级评论,6,1,2024-02-15 17:04:04
私雨蔚青淡若黄,保密,吃肉不残忍，杀猫就残忍了？而且吃肉无害，杀猫既可以让它们自己解脱不再挨饿受冻厮打，又保护其他鸟类爬行动物等。我还觉得箭贵又不如割喉痛快,,1级评论,5,1,2024-02-05 21:44:25
黄狗骑着拖拉机,男,割喉有反击风险，搬砖最保险,私雨蔚青淡若黄,2级评论,6,0,2024-02-09 20:55:23
根本赢不了的局,男,他不就是在收垃圾吗？,,1级评论,5,1,2024-02-05 10:43:48
蹄垫Official,保密,-🐱↠,,1级评论,6,1,2024-02-05 02:16:42
里奥我不是梅西,保密,漂亮。,,1级评论,4,1,2024-02-04 16:25:13
里奥我不是梅西,保密,清理流浪猫是正确的但是不要在公共场合使用,,1级评论,4,1,2024-02-04 16:25:27
借张票等愚人船,男,@https://b23.tv/BV16L411U7Me https://b23.tv/BV1BH4y1271S,,1级评论,6,1,2024-02-03 01:08:36
o过量d妄想,保密,对自己同类不如猫,,1级评论,6,1,2024-02-02 09:46:25
bili_109059550,男,帅,,1级评论,6,1,2024-02-01 00:33:29
kaka693,男,致敬传奇弓箭手,,1级评论,6,1,2024-01-31 22:43:15
清渡十里,男,致敬传奇冠位archer韦鲁斯,,1级评论,5,1,2024-01-31 22:38:26
辣屎针滴牛啤,保密,全网呼叫diy领域大神,,1级评论,6,1,2024-01-28 21:39:36
嘉然蛾子,保密,"阿尔忒弥斯祝福你，archer,hunter.[草莓猫Taffy_加油]",,1级评论,5,1,2024-01-28 20:23:52
随便不回头,保密,"爱猫就领回家去喂
爱它就给一个家",,1级评论,6,1,2024-01-28 16:28:02
Rrisl,男,英雄,,1级评论,6,1,2024-01-27 23:30:59
biangbiang打卤面,保密,支持,,1级评论,5,1,2024-01-27 16:32:22
看穿一切の沼跃鱼-,保密,"🐱：有了mxz我们就能泛滥了
🐦🐤🦆🐟：😅😡😡😡😡😡😡😡",,1级评论,5,2,2024-08-21 10:41:45
看穿一切の沼跃鱼-,保密,回复 @燕雀之光氨酯鸿鹄脂酯 :虽然但是哈基米是蜂蜜特饮(´；ω；`),看穿一切の沼跃鱼-,2级评论,5,1,2024-08-23 19:09:17
网友妖顺兰,男,mxz的大手伸到哪里，哪里的哈基米就泛滥成灾,看穿一切の沼跃鱼-,2级评论,6,1,2024-08-23 08:19:23
喵今天要打十个,男,看到评论区都是爱猫人士，我就放心了[tv_doge],,1级评论,6,2,2024-03-26 00:08:43
澎湖湾里的老船长,男,抓住橙猫猫的头复合弓启动,喵今天要打十个,2级评论,6,0,2024-03-26 01:39:15
猎奇哥本人,保密,🐶 : 凶器！凶手！,,1级评论,5,2,2024-03-08 03:29:34
垃圾破站误封,男,请大家看我养的小猫，可爱不😋,,1级评论,5,2,2025-04-27 02:34:38
ッシシシシ,保密,哇，还是异瞳,垃圾破站误封,2级评论,5,0,2025-04-28 01:57:01
天澜韩道友,男,有些人可以怜悯一条虫一只猫，但是却能对人恶语相向，能对亲妈恶语相向，甚至殴打父母，但是却标榜着自己的善良。这和美国楼塌了，一个人都不救，捡了只猫有什么区别？,,1级评论,5,2,2025-03-20 19:40:56
活活得,保密,已举报,,1级评论,6,2,2024-09-22 21:53:41
槿澜JRany,男,这位不知名的好心人按照相关法律处理了流浪猫，希望城管大队能给予肯定和奖励[doge],,1级评论,6,2,2024-08-21 12:48:54
Citationn,男,你已侵犯别人肖像权,,1级评论,6,2,2024-05-20 13:02:02
CSAT-HZK,男,太危险了，不应该在小区用大磅数的弓,,1级评论,6,2,2024-04-25 15:39:32
小林加油努力ovo,女,帅,,1级评论,6,2,2024-04-08 16:49:18
永雏烤鸭,女,牢大也幹了,,1级评论,6,2,2024-04-08 15:14:46
社恐小六花,女,致敬传奇射手岛田半藏,,1级评论,6,2,2024-03-24 17:15:11
ATOM_HDCL,男,👍,,1级评论,5,2,2024-03-07 13:57:21
kkk564567,保密,为正义人士点赞！致敬传奇射手维鲁斯,,1级评论,6,2,2024-03-07 00:53:44
天蛾人尤厄-奥格助教,保密,大家如果要扑杀流浪动物，最好是组队或者成立个民间组织，为了自身安全。,,1级评论,6,2,2024-03-04 10:48:57
August-_rain,保密,好帅的维鲁斯[笑哭],,1级评论,6,2,2024-03-03 00:07:45
关刑天三分天下,保密,致敬传奇猎手复合弓,,1级评论,4,2,2024-03-03 00:08:12
木叶村宇智波鸣人,保密,小哥太帅了,,1级评论,5,2,2024-02-29 14:03:57
章鱼莓菌,保密,致敬,,1级评论,5,2,2024-02-23 22:23:16
廖健Official,保密,"你说得对但是哈基米是真想爱了，关爱哈基米方法如下:
1.利用复合弓向哈基米身上的跳蚤射击，帮助哈基米除跳蚤。
2.向哈基米身上浇开水，利用高温杀菌替哈基米消毒。
3.将哈基米从阳台扔下，让哈基米享受蹦极的刺激，缓解哈基米心理压力。
4.喂哈基米吃感冒药，防止哈基米感冒。
5.把哈基米绑起来用松肉锤按摩以此来帮助哈基米舒活筋骨。",,1级评论,5,2,2024-02-23 20:31:03
甄骰啤,女,致敬传奇暗裔韦鲁斯,,1级评论,6,2,2024-02-22 18:42:17
该回家骨灰盒,保密,太帅啦[喜欢],,1级评论,6,2,2024-02-22 11:23:04
宇智波o狗,保密,致敬传奇英雄,,1级评论,6,2,2024-02-15 14:13:15
猫雷最强IO,保密,猫不舒服会自己死，然后七天神像复活,,1级评论,6,2,2024-02-11 12:05:54
椰汁球o,保密,英雄！,,1级评论,6,2,2024-02-02 08:14:12
Shizunia,保密,哥们，让我也练练,,1级评论,6,2,2024-01-29 16:43:49
凰不栖,保密,若只，不好好给人家打码是想试图引起网暴？你们mxz最善用网暴了是不是？,,1级评论,6,12,2024-06-07 08:25:43
别愁眉苦脸笑一笑吧,女,你们猫奴要是真不想当人可以赶紧去找棵树自我了结。一击毙命无痛解决流浪猫也要骂。那你们倒是领养啊。一帮占用公共资源满足一己私欲的飞舞怎么不去死啊？,,1级评论,6,11,2024-05-25 22:05:43
我是贵物变态西红柿,男,杀猫怎么不道德了，某些人觉得不道德罢了，还给别还给别人脸上糊奇怪的东西，我觉得你才没道德,,1级评论,5,10,2024-02-19 13:11:51
蚕豆流剑纯,保密,我做的对吗，mxz[给心心],,1级评论,6,9,2024-04-30 23:11:18
哈哈哈哈会吗,保密,我只能说猫这种东西就是该死，他们以虐杀小动物为乐，捕杀各种鸟类和各种动物，这种破坏生态环境的就全得死。支持传奇猎手，录视频的这个我只想说你录你妈的找骂呢,,1级评论,5,9,2024-04-21 09:15:14
白羊座海茵思,保密,确实垃圾自有天收，up还挺有自知之明[大笑],,1级评论,6,9,2024-03-19 09:15:16
破碎日冕仍照残阳,男,怎么？流浪猫是你爹？,,1级评论,6,9,2024-03-13 09:21:30
破碎日冕仍照残阳,男,回复 @账号已注销 :拿弓箭射杀就是虐啊，应该把你们这帮台独全给好好爱一遍捏😋,破碎日冕仍照残阳,2级评论,6,1,2024-06-26 13:42:07
账号已注销,保密,怎么？虐猫者是你爹？,破碎日冕仍照残阳,2级评论,0,1,2024-04-30 15:40:57
LinguistF,保密,什么合肥射箭垃圾邀请赛,,1级评论,6,9,2024-03-02 20:14:30
天鸃,保密,哈寄米哈寄米哈寄米……[星星眼],,1级评论,5,1,2024-10-07 08:25:39
瞎玩一场,保密,去专门的场地去射，射偏了搞到人了就知道厉害了。,,1级评论,5,2,2024-01-27 23:42:19
夏野ハナ,保密,冷知识，哈吉米的速度是箭的7倍，不舒服会自己跑开的[笑哭],,1级评论,5,3,2025-05-08 16:42:43
こいよ,保密,封面上的字是up主的自我介绍,,1级评论,6,3,2025-03-05 05:10:40
404not_foundェ,保密,首先人没有虐猫直接杀，其次你想表明带这种危险的东西不好请说明，而不是一副猫小子说别人捕杀是垃圾，要我说你才是垃圾，直接杀就残忍，咋不把你猫碟拱着呢,,1级评论,5,7,2024-03-29 21:44:15
龙之喜羊羊,男,你也是个垃圾,,1级评论,5,7,2024-03-20 13:06:50
全民爱猫行动总指挥,保密,之前用🔪对一只背着我坐自行车座的猫使用雷霆半月斩，直接砍断大动脉疯狂飚🩸，跳了一会街舞30s就嘎了[微笑],,1级评论,5,4,2024-02-19 14:11:49
真豇豆角,保密,笑死我了什么霹雳火,全民爱猫行动总指挥,2级评论,4,0,2024-02-19 18:39:17
巨浪俱乐部董事冰粥哥,保密,大号老鼠罢了,,1级评论,4,6,2024-04-27 16:13:27
巨浪俱乐部董事冰粥哥,保密,回复 @愛貓人士貓貓妹 :高山族闭嘴,巨浪俱乐部董事冰粥哥,2级评论,4,1,2024-04-30 15:50:07
账号已注销220,保密,这个视频除了证明你们那个比赛怕mxz的大军还能证明什么,,1级评论,6,6,2024-02-19 10:49:48
一只会烧家的岩浆虫,男,"还是那句话
🙌想救，就收养
🙌可怜它，就带回家
🙌宠物是宠物，野猫是野猫
🙌你要是在野外搭猫窝，哥们你怎么不把你家搞成流浪猫棚呢？😅",,1级评论,4,1,2024-08-08 10:10:27
DIOliDIOli,男,"这人主要还是满足自己的狩猎欲望，公共场合射箭容易射到人太危险了
至于爱猫我觉得应该有专业的人来有规模的扑爱",,1级评论,6,2,2025-01-25 05:19:37
米塔米塔酱,保密,我看未必，不是有后续吗？他外公被流浪猫抓了，这简直是孝子啊。,DIOliDIOli,2级评论,5,2,2025-01-26 16:02:19
陈动酱さいこう,保密,回复 @米塔米塔酱 :看看后续[脱单doge],DIOliDIOli,2级评论,6,0,2025-01-31 18:07:26
S4B7777,保密,这也没啥呀，骂人家垃圾有点过分了吧,,1级评论,3,5,2024-05-15 21:21:32
牛顿的胡子,男,但是这两字这么贴反倒像对面对up的不屑[doge],S4B7777,2级评论,6,1,2024-06-17 23:15:52
账号已注销,保密,你这个乐色什么gun垃圾桶,,1级评论,0,5,2024-05-08 20:05:18
゚゙゚゙゚゚゙゚゚゙,保密,人家是保护生态环境的英雄，你这种伪善的xz才是垃圾[吃瓜],,1级评论,6,5,2024-04-19 18:19:10
二级保护动物小熊猫,保密,英雄，收掉了流浪猫这些垃圾,,1级评论,6,5,2024-02-23 20:09:58
Smiechu1991_,男,但是除不掉mxz,二级保护动物小熊猫,2级评论,5,0,2024-02-23 20:25:28
累小嘎,保密,成功制裁垃圾流浪猫👍🏻👍🏻👍🏻😎😎😎,,1级评论,3,4,2024-03-10 13:58:46
旧协和借尸还魂,保密,你装尼玛的理中客,,1级评论,6,4,2024-02-23 21:42:10
北京西T289南宁,男,up主你自己才最垃圾,,1级评论,4,4,2024-02-07 00:58:07
山寄林,保密,英雄大义[支持],,1级评论,6,1,2025-04-07 02:15:02
露夜夕白,保密,我代表合肥切割，儍哔又不是什么官方机构就挂地区名字,,1级评论,6,1,2025-01-29 22:59:25
加入欢愉拥抱美好生活,保密,【一个视频讲清楚，流浪猫为什么是外来物种，并不属于我国-哔哩哔哩】 https://b23.tv/bQayima,,1级评论,5,1,2025-01-22 12:17:48
活活得,保密,怎么着啊，采访的记者还义正言辞的，真以为自己是正义的？恶心，支持小伙灭猫,,1级评论,6,1,2024-09-22 21:50:29
jksk_,男,致敬传奇弓箭手[支持][支持][支持],,1级评论,5,1,2024-08-06 23:57:01
好好爱purple,保密,up主才是个垃圾，你家里人被猫抓了你什么感想,,1级评论,5,1,2024-08-03 13:00:35
肉食解剖爱好者,男,"选择你的技能：
1慈悲为怀：流浪猫也是生命啊🤧😇🙏🏻
2移花接木：今天射猫😭😸明天就敢射人😡😱
3运筹帷幄：射杀流浪猫的人都是潜在的杀人犯
4净世白莲：流浪猫😺招你惹你了非要射她😰
5借刀杀人：警惕杰克辣条势力复苏😤😤😱
6围魏救赵:   虐待流浪猫的生活一定不如意吧🥵
7百善孝先：流浪猫是我爹妈🥰你们都不准碰😭",,1级评论,5,6,2024-06-12 11:51:49
枫瞳浅笑银杏落,男,第七条是真没绷住,肉食解剖爱好者,2级评论,6,0,2024-11-11 18:36:45
患有中二病的路人甲,保密,薄纱！,肉食解剖爱好者,2级评论,5,0,2024-06-26 21:26:57
小袁IhFke,保密,英雄好吧,,1级评论,6,1,2024-04-29 02:30:44
林寺文件夹,保密,吾虽年迈，箭矢犹锋,,1级评论,6,1,2024-04-08 19:24:22
韩素希soxee,保密,后羿,,1级评论,6,1,2024-04-04 10:32:49
咿呀咿呀啦_,保密,传奇猎手,,1级评论,5,1,2024-03-15 00:10:53
bili_326788315,保密,文质彬彬一脸正气,,1级评论,6,1,2024-03-08 20:20:17
钟克,男,正义猎手,,1级评论,6,1,2024-03-07 17:11:30
七宫灬智音丨,男,千珏玩家是这样的,,1级评论,6,1,2024-03-04 09:46:55
动画瞎BB,保密,英雄啊，这世上还是好人多,,1级评论,6,1,2024-03-01 20:22:30
不会耍蓝线的error,男,@三天之内砂了你 看见up名称绷不住了[doge],,1级评论,5,1,2024-03-01 18:55:27
正午60分,保密,为什么要用复合弓啊，用弹弓多好啊！,,1级评论,5,1,2024-02-27 23:37:02
不王元了口尼,男,干的太好了[支持],,1级评论,3,1,2024-02-23 22:19:49
Bili_361458634,保密,致敬传奇武器杨的反曲弓,,1级评论,5,1,2024-02-22 19:20:56
七代孔丘,男,我很支持这位男子因为有一句话叫做“保护动物”实际上是保护猫咪而且呢现在流浪猫的数量不减反增即便是相关部门绝育还是没有办法大幅度降低流浪猫的数量,,1级评论,4,1,2024-02-22 09:25:14
狱娘酷酷的,保密,一下干掉，太棒了，那总不能说他虐猫吧？,,1级评论,3,1,2024-02-22 08:47:27
猫娘萝莉都是我的,男,帅后羿,,1级评论,6,1,2024-02-21 02:33:32
长春市精神科李院长,保密,流浪猫严重影响生态环境，会抓鸟类，喜欢就抱回家好好养,,1级评论,5,1,2024-02-19 18:45:48
呦呵_这就急了,男,老哥好,,1级评论,5,1,2024-02-19 12:40:48
